,PublishDate,Scrip,Title,today,tomorrow,day_after_tomorrow,normalized_headline
0,2019-04-28,GP,Credit Rating Result,1,0,0,credit rating result
1,2019-04-24,GP,Q1 Financials,0,0,0,q1 financials
2,2019-04-17,GP,Conference on unaudited quarterly financial statements,0,0,0,conference on unaudited quarterly financial statements
3,2019-04-17,GP,Board Meeting schedule under LR 16(1),0,0,0,board meeting schedule under lr 161
5,2019-04-04,GP,Demand for payment issued by the BTRC,0,0,0,demand for payment issued by the btrc
7,2019-03-14,GP,Emphasis of Matter,1,0,0,emphasis of matter
8,2019-02-17,GP,Resumption after record date,0,1,1,resumption after record date
9,2019-02-14,GP,Suspension for Record date,0,0,0,suspension for record date
10,2019-02-12,GP,Spot News,0,1,0,spot news
11,2019-01-28,GP,Price Limit Open,1,1,0,price limit open
13,2019-01-28,GP,Final Dividend Declaration,1,1,0,final dividend declaration
14,2019-01-24,GP,Conference on financial results,1,0,0,conference on financial results
15,2019-01-20,GP,Board Meeting schedule under LR 19(1),1,0,1,board meeting schedule under lr 191
16,2018-10-23,GP,Q3 Financials,1,1,1,q3 financials
17,2018-10-18,GP,Board Meeting schedule under LR 16(1),0,0,0,board meeting schedule under lr 161
18,2018-10-18,GP,Conference on unaudited quarterly financial statements,0,0,0,conference on unaudited quarterly financial statements
19,2018-09-17,GP,Dividend Disbursement,0,0,0,dividend disbursement
20,2018-08-05,GP,Resumption after record date,0,0,1,resumption after record date
21,2018-08-02,GP,Suspension for Record Date,0,0,0,suspension for record date
22,2018-07-31,GP,Spot News,1,0,0,spot news
23,2018-07-31,GP,Address Change of Share Department,1,0,0,address change of share department
26,2018-07-16,GP,Updating of information,0,1,0,updating of information
27,2018-07-16,GP,Q2 Financials,0,1,0,q2 financials
28,2018-07-16,GP,Price Limit Open,0,1,0,price limit open
29,2018-07-16,GP,Interim Dividend Declaration,0,1,0,interim dividend declaration
30,2018-07-11,GP,Board Meeting schedule under LR 16(1),1,1,0,board meeting schedule under lr 161
31,2018-05-10,GP,Dividend Disbursement,1,0,0,dividend disbursement
32,2018-04-22,GP,Q1 Financials,0,0,0,q1 financials
33,2018-04-22,GP,Credit Rating Result,0,0,0,credit rating result
34,2018-04-17,GP,Board Meeting schedule under LR 16(1),1,1,1,board meeting schedule under lr 161
35,2018-03-20,GP,Resumption after record date,0,0,0,resumption after record date
36,2018-03-19,GP,Suspension for Record Date,0,0,0,suspension for record date
37,2018-03-15,GP,Spot News for EGM,1,0,0,spot news for egm
38,2018-02-28,GP,EGM to amend the object clauses in the Memorandum of Association,1,1,0,egm to amend the object clauses in the memorandum of association
