,PublishDate,Scrip,Title,today,tomorrow,day_after_tomorrow,normalized_headline
0,2019-04-30,IMAMBUTTON,Q3 Financials,0,0,0,q3 financials
1,2019-04-25,IMAMBUTTON,Board Meeting schedule under LR 16(1),1,0,0,board meeting schedule under lr 161
2,2019-01-31,IMAMBUTTON,Q2 Financials,0,0,0,q2 financials
3,2019-01-24,IMAMBUTTON,Board Meeting schedule under LR 16(1),0,0,0,board meeting schedule under lr 161
6,2018-12-02,IMAMBUTTON,Basis of Qualification,1,1,1,basis of qualification
7,2018-11-22,IMAMBUTTON,Resumption after record date,0,0,0,resumption after record date
8,2018-11-20,IMAMBUTTON,Suspension for Record date,1,0,0,suspension for record date
9,2018-11-15,IMAMBUTTON,Q1 Financials,1,0,0,q1 financials
10,2018-11-14,IMAMBUTTON,Reschedule of Board Meeting under LR 16(1),0,1,0,reschedule of board meeting under lr 161
11,2018-11-08,IMAMBUTTON,Board Meeting schedule under LR 16(1),1,0,0,board meeting schedule under lr 161
12,2018-11-07,IMAMBUTTON,Spot News,1,1,0,spot news
13,2018-10-29,IMAMBUTTON,Price Limit Open,0,1,1,price limit open
14,2018-10-29,IMAMBUTTON,Dividend Declaration,0,1,1,dividend declaration
15,2018-10-21,IMAMBUTTON,Board Meeting schedule under LR 19(1),0,1,0,board meeting schedule under lr 191
16,2018-10-03,IMAMBUTTON,Query Response,0,1,0,query response
17,2018-09-26,IMAMBUTTON,Address Change of Corporate Office,0,0,0,address change of corporate office
18,2018-07-19,IMAMBUTTON,Query Response,0,0,0,query response
19,2018-06-04,IMAMBUTTON,Query Response,0,0,1,query response
20,2018-04-30,IMAMBUTTON,Q3 Financials,0,0,0,q3 financials
21,2018-04-24,IMAMBUTTON,Board Meeting schedule under LR 16(1),0,0,0,board meeting schedule under lr 161
22,2018-01-31,IMAMBUTTON,Q2 Financials,0,1,0,q2 financials
23,2018-01-28,IMAMBUTTON,Board Meeting schedule under LR 16(1),1,0,0,board meeting schedule under lr 161
24,2018-01-22,IMAMBUTTON,Query Response,0,1,1,query response
27,2017-12-18,IMAMBUTTON,Emphasis of Matter,0,0,1,emphasis of matter
28,2017-12-07,IMAMBUTTON,Query Response,1,0,0,query response
29,2017-11-22,IMAMBUTTON,Resumption after record date,0,1,0,resumption after record date
30,2017-11-21,IMAMBUTTON,Suspension for Record Date,1,0,1,suspension for record date
31,2017-11-15,IMAMBUTTON,Q1 Financials,0,1,0,q1 financials
33,2017-11-13,IMAMBUTTON,Financial Penalty imposed on the Company,1,1,0,financial penalty imposed on the company
34,2017-11-09,IMAMBUTTON,Board Meeting schedule under LR 16(1),1,0,0,board meeting schedule under lr 161
35,2017-11-08,IMAMBUTTON,Spot News,1,1,0,spot news
36,2017-11-06,IMAMBUTTON,Query Response,1,0,1,query response
37,2017-10-29,IMAMBUTTON,Price Limit Open,1,1,0,price limit open
38,2017-10-29,IMAMBUTTON,Dividend Declaration,1,1,0,dividend declaration
39,2017-10-18,IMAMBUTTON,Board Meeting schedule under LR 19(1),0,0,0,board meeting schedule under lr 191
40,2017-08-30,IMAMBUTTON,Query Response,0,1,0,query response
41,2017-07-18,IMAMBUTTON,Query Response,1,0,1,query response
42,2017-07-17,IMAMBUTTON,Q3 Financials (Repeat),1,1,0,q3 financials repeat
43,2017-04-30,IMAMBUTTON,Q3 Financials,0,0,0,q3 financials
44,2017-04-24,IMAMBUTTON,Board Meeting schedule under LR 16(1),0,0,1,board meeting schedule under lr 161
45,2017-03-28,IMAMBUTTON,Order of Financial penalty for customs duty evasion,0,0,1,order of financial penalty for customs duty evasion
46,2017-03-28,IMAMBUTTON,Order of Financial penalty for customs duty evasion,0,0,1,order of financial penalty for customs duty evasion
47,2017-01-31,IMAMBUTTON,Q2 Financials,1,0,1,q2 financials
48,2017-01-25,IMAMBUTTON,Board Meeting schedule under LR 16(1),1,0,0,board meeting schedule under lr 161
